big_title,image_links
2020 알피나 D3 S 투어링,"['https://imgauto-phinf.pstatic.net/20200506_116/auto_1588736657138O4rHN_JPEG/20200506124412_D3HGr4fm.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20200506_104/auto_1588736656400FBQtK_JPEG/20200506124412_YnoI6CB2.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20200506_268/auto_1588736657897PSsem_JPEG/20200506124412_oI1yeT7W.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20200506_72/auto_15887366616848rrv1_JPEG/20200506124412_E79cjc10.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20200506_213/auto_1588736751713w4l3b_JPEG/20200506124550_srOW251Q.jpg?type=f980_654']"
2020 알피나 D3 S,"['https://imgauto-phinf.pstatic.net/20200506_122/auto_1588736459508JWMM6_JPEG/20200506124052_cJ2oDDuG.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20200506_42/auto_1588736460521liw46_JPEG/20200506124052_kbZNBSOa.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20200506_36/auto_1588736461368RyLv3_JPEG/20200506124052_PP6uXEMZ.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20200506_84/auto_1588736462068EVLUp_JPEG/20200506124052_vlZmFA50.jpg?type=f980_654']"
2020 알피나 B7,"['https://imgauto-phinf.pstatic.net/20191021_150/auto_1571640776740jwgo9_JPEG/20191021155252_W0k48csm.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20191021_231/auto_15716407776165AKb8_JPEG/20191021155252_PTHcGdGD.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20191021_79/auto_1571640778505hleNO_JPEG/20191021155252_DYIRCwXt.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20191021_132/auto_1571640779304HAke7_JPEG/20191021155253_nCHFkKFF.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20191021_89/auto_1571640780001Ux6dC_JPEG/20191021155253_ENy8XJa3.jpg?type=f980_654']"
2020 알피나 B5 투어링,"['https://imgauto-phinf.pstatic.net/20200611_154/auto_1591841808143bqfka_JPEG/20200611111646_N4PR6TQg.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20200611_282/auto_1591841811086eagCk_JPEG/20200611111646_Lfx9zVAg.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20200611_263/auto_1591841809158W0SsF_JPEG/20200611111646_VPXz6Wdn.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20200611_148/auto_1591841810072ngRQ0_JPEG/20200611111646_U4c5RfrC.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20200611_108/auto_1591841815790BFUWn_JPEG/20200611111655_z6iurhwH.jpg?type=f980_654']"
2020 알피나 B5,"['https://imgauto-phinf.pstatic.net/20200611_35/auto_1591840159579bkn7Q_JPEG/20200611104917_H5dkBMbG.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20200611_278/auto_15918401604824Pc7T_JPEG/20200611104917_eF2qHysa.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20200611_10/auto_1591840161577Hly03_JPEG/20200611104917_ccuxTOWf.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20200611_256/auto_1591840162477Gmp8K_JPEG/20200611104917_ZHbvbZtK.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20200611_256/auto_1591840168475cDllL_JPEG/20200611104927_9AEAMB0E.jpg?type=f980_654']"
2020 알피나 B3,"['https://imgauto-phinf.pstatic.net/20191025_272/auto_1571964256049LOotS_JPEG/20191025094411_Tj8oA3J0.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20191025_147/auto_1571964254463ogR4n_JPEG/20191025094411_AlVKL04F.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20191025_183/auto_1571964255306oHa5q_JPEG/20191025094411_wUSsCj0K.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20191025_293/auto_1571964256883Cip2s_JPEG/20191025094411_UDfDmiH7.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20191025_268/auto_15719642577027D0RG_JPEG/20191025094411_ZQT0yhW1.jpg?type=f980_654']"
2020 알파로메오 스텔비오 콰드리폴리오,"['https://imgauto-phinf.pstatic.net/20200508_185/auto_1588921859055urmM4_JPEG/20200508161044_B4o8GUWP.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20200508_115/auto_1588921861950SGyOD_JPEG/20200508161045_rT6oDVSW.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20200508_35/auto_1588921864551UAC8K_JPEG/20200508161045_sBBTFhs1.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20200508_22/auto_1588921863316mbuvn_JPEG/20200508161045_lobtrpMT.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20200508_69/auto_1588921867213sF9fr_JPEG/20200508161045_NASnzx9T.jpg?type=f980_654']"
2020 아우디 SQ7,"['https://imgauto-phinf.pstatic.net/20191119_193/auto_1574138857704MhuOe_JPEG/20191119134728_4BVltA7M.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20191119_58/auto_1574138858403LgSgd_JPEG/20191119134728_7vMY8mCF.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20191119_237/auto_1574138856812lwNeN_JPEG/20191119134728_k3e74kgy.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20191119_270/auto_15741388592715UUjc_JPEG/20191119134728_g0JsDjHI.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20191119_280/auto_1574138859940HEMnl_JPEG/20191119134728_gZufu7nc.jpg?type=f980_654']"
2020 아우디 S6 아반트,"['https://imgauto-phinf.pstatic.net/20191118_192/auto_1574058598126VGIwv_JPEG/20191118152952_k64S5e5Y.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20191118_22/auto_1574058599615ocKdd_JPEG/20191118152953_5UFGTkBE.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20191118_167/auto_1574058600277c87YR_JPEG/20191118152953_ZvgEa21X.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20191118_177/auto_1574058601073vun3X_JPEG/20191118152953_FBXDgpWz.jpg?type=f980_654']"
2020 아우디 S4 아반트,"['https://imgauto-phinf.pstatic.net/20191118_82/auto_1574057508496Rdkd6_JPEG/20191118151134_BGzDx8Gr.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20191118_25/auto_1574057510128HajIT_JPEG/20191118151134_gmVvnCG2.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20191118_83/auto_15740575108755Y4Jl_JPEG/20191118151135_UJyItefm.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20191118_277/auto_1574057512131q3OAj_JPEG/20191118151135_XBAq4OUk.jpg?type=f980_654']"
2020 아우디 RS Q3,"['https://imgauto-phinf.pstatic.net/20191007_61/auto_1570445554908kdAxK_JPEG/20191007195227_dnFfRph3.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20191007_279/auto_1570445562970be5J0_JPEG/20191007195228_y3GbIqHq.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20191007_229/auto_1570445563954HCyQ9_JPEG/20191007195228_2pklqnaA.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20191007_209/auto_1570445564826tDpbd_JPEG/20191007195228_iyiRHvfQ.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20191007_242/auto_1570445565974f13BG_JPEG/20191007195228_rsNVchfC.jpg?type=f980_654']"
2020 아우디 A7 플러그인 하이브리드,"['https://imgauto-phinf.pstatic.net/20190910_162/auto_15680778353657ovTU_JPEG/20190910101031_wVsjZU6m.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20190910_19/auto_1568077836143fh69A_JPEG/20190910101031_CtpQJ405.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20190910_224/auto_15680778369394hjkj_JPEG/20190910101031_2DmYXNV2.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20190910_224/auto_1568077837784ptTTp_JPEG/20190910101032_Ll3LnDf6.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20190910_173/auto_1568077838257ekjjg_JPEG/20190910101032_SoV4qYGq.jpg?type=f980_654']"
2020 아우디 A6 올로드콰트로,"['https://imgauto-phinf.pstatic.net/20191118_189/auto_1574054363251QSlxB_JPEG/20191118141914_sn1Z7NwB.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20191118_81/auto_1574054356276Uiitb_JPEG/20191118141914_jNL4QyUE.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20191118_70/auto_1574054356977XCLjy_JPEG/20191118141914_GSWPV2V7.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20191118_151/auto_1574054357811482b4_JPEG/20191118141914_OaXqOmKC.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20191118_171/auto_1574054358541zWy88_JPEG/20191118141914_SbuPGaAh.jpg?type=f980_654']"
2020 아브토바즈 라다 니바,"['https://imgauto-phinf.pstatic.net/20200729_139/auto_1595988770224tnv3d_JPEG/20200729111246_g9OwjUL6.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20200729_187/auto_1595988771381hqPh6_JPEG/20200729111247_3OjTGJ8w.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20200729_242/auto_1595988788549vPd4r_JPEG/20200729111302_aibYz4n6.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20200729_7/auto_1595988786835298Uf_JPEG/20200729111302_3h0qURDZ.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20200729_288/auto_15959887897435CGrh_JPEG/20200729111303_3lA9w5qp.jpg?type=f980_654']"
2020 시트로엥 e-C4,"['https://imgauto-phinf.pstatic.net/20200701_131/auto_1593588334532bpCRn_JPEG/20200701162523_i3aEkfl3.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20200701_225/auto_1593588336060rwsjl_JPEG/20200701162523_O3MhGQjC.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20200701_128/auto_1593588329278tOrSQ_JPEG/20200701162522_Tb9CvPiO.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20200701_156/auto_1593588331955kCXJG_JPEG/20200701162523_54xDeNrd.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20200701_78/auto_1593588411595Ah4hx_JPEG/20200701162638_W30Bcz6x.jpg?type=f980_654']"
2020 시트로엥 C3L,"['https://imgauto-phinf.pstatic.net/20200502_264/auto_1588378302962TVDOS_JPEG/20200502091140_mJT1uI5G.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20200502_30/auto_15883783037190C8Tr_JPEG/20200502091141_DsFGQDsF.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20200502_261/auto_1588378304444ck4Fd_JPEG/20200502091141_yLkCjLJQ.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20200502_269/auto_1588378305379tGnIR_JPEG/20200502091141_hIux601E.jpg?type=f980_654']"
2020 스코다 카미크,"['https://imgauto-phinf.pstatic.net/20191005_177/auto_1570272577930BQUXi_JPEG/20191005194929_ndr5JgIq.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20191005_16/auto_1570272570502L43Ce_JPEG/20191005194928_93TMBSuW.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20191005_221/auto_1570272578824gG3f4_JPEG/20191005194929_rJv1d8hn.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20191005_35/auto_1570272575802zOjjq_JPEG/20191005194929_pOwqyDYs.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20191005_34/auto_15702725769587lxna_JPEG/20191005194929_UXFP5YfL.jpg?type=f980_654']"
2020 스코다 옥타비아 콤비 RS,"['https://imgauto-phinf.pstatic.net/20201201_110/auto_1606786764393sXD0M_JPEG/20201201103911_ST1SxE4B.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20201201_262/auto_1606786768514hdj6t_JPEG/20201201103917_eMyB1M04.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20201201_131/auto_1606786769874bBoVk_JPEG/20201201103917_OziOICu5.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20201201_265/auto_1606786774124yRwIe_JPEG/20201201103917_5Z2M210u.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20201201_176/auto_1606786775401HNmgQ_JPEG/20201201103917_5hrCkydF.jpg?type=f980_654']"
2020 스코다 옥타비아 콤비,"['https://imgauto-phinf.pstatic.net/20191112_262/auto_15735297539036zKbH_JPEG/20191112123535_BCq85wj2.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20191112_160/auto_1573529738578MMQBI_JPEG/20191112123533_aSDujyhq.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20191112_4/auto_1573529737864Trj5T_JPEG/20191112123532_0Py3xGfY.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20191112_36/auto_1573529739456pmjVG_JPEG/20191112123533_QEdbXkEk.jpg?type=f980_654']"
2020 스코다 옥타비아 스카우트,"['https://imgauto-phinf.pstatic.net/20200611_274/auto_15918380667034Y2Se_JPEG/20200611101424_Gur2lDtx.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20200611_84/auto_1591838070038geIhK_JPEG/20200611101424_hRFBfvyn.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20200611_8/auto_1591838064910fUeiA_JPEG/20200611101423_T4msCYkn.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20200611_188/auto_1591838068187m3tjJ_JPEG/20200611101424_Peq8s5zq.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20200611_99/auto_15918380755600NKGf_JPEG/20200611101435_atmLtZ2W.jpg?type=f980_654']"
2020 스코다 옥타비아 RS iV,"['https://imgauto-phinf.pstatic.net/20200304_203/auto_1583298525135aiHhf_JPEG/20200304140843_4KIP9JG3.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20200304_193/auto_1583298525892sHo5y_JPEG/20200304140843_L0L2qOtb.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20200304_293/auto_1583298526464wCko8_JPEG/20200304140843_qjkaLM0D.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20200304_75/auto_1583298527380cBzhH_JPEG/20200304140844_wwcAoKaH.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20200304_218/auto_1583298528182XObFc_JPEG/20200304140844_Jh36Bqzc.jpg?type=f980_654']"
2020 스코다 옥타비아 RS,"['https://imgauto-phinf.pstatic.net/20201201_116/auto_1606785979241giQ1H_JPEG/20201201102613_99s86c87.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20201201_96/auto_1606785980603jKmS3_JPEG/20201201102613_xXhz5zQ4.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20201201_28/auto_1606785982115AdTHc_JPEG/20201201102615_kt4lLGOl.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20201201_36/auto_1606785983366bGYCu_JPEG/20201201102615_9xEDYIOf.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20201201_294/auto_16067859849017JVyR_JPEG/20201201102615_7MatBucP.jpg?type=f980_654']"
2020 스코다 옥타비아,"['https://imgauto-phinf.pstatic.net/20191112_143/auto_1573529004416VJbgi_JPEG/20191112122306_uzzbyLb7.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20191112_98/auto_1573529003431fgChD_JPEG/20191112122305_LTpTSDS7.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20191112_260/auto_1573528988884RSWvz_JPEG/20191112122302_4twUt903.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20191112_293/auto_1573528988001JMGfo_JPEG/20191112122302_xyVYpqzO.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20191112_97/auto_1573528989679SbUGz_JPEG/20191112122303_qrtwyUo6.jpg?type=f980_654']"
2020 스코다 시티고 iV,"['https://imgauto-phinf.pstatic.net/20191121_180/auto_1574302516460EfhcM_JPEG/20191121111513_uAYHZxDk.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20191121_171/auto_15743025172820zbB3_JPEG/20191121111513_pxS0vUvw.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20191121_131/auto_157430252546738sx2_JPEG/20191121111524_NfjBSaQz.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20191121_281/auto_1574302514223u3RBU_JPEG/20191121111513_P7B61dsX.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20191121_70/auto_1574302515658eDWTV_JPEG/20191121111513_3mIVBJdQ.jpg?type=f980_654']"
2020 스코다 스칼라,"['https://imgauto-phinf.pstatic.net/20190923_81/auto_1569204844182gMYyz_JPEG/20190923111403_y79s4ULH.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20210215_183/auto_1613352568197V9m9w_JPEG/20210215102926_GCGloBSK.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20210215_9/auto_16133525691090GkP7_JPEG/20210215102926_OHLq1aUx.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20210215_89/auto_16133525700280IP0d_JPEG/20210215102926_LCxqPeQU.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20210215_230/auto_1613352571116VrYi1_JPEG/20210215102926_acXzTDz4.jpg?type=f980_654']"
2020 스코다 수퍼브 콤비 iV,"['https://imgauto-phinf.pstatic.net/20200108_202/auto_1578449233868Kqwsv_JPEG/20200108110712_zmM1HV0u.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20200108_83/auto_1578449234583pIUVk_JPEG/20200108110712_JA4Dpnt1.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20200108_240/auto_1578449235339nxjun_JPEG/20200108110712_2omxlvhI.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20200108_52/auto_15784492361125O9Er_JPEG/20200108110712_Gh7CV60M.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20200108_268/auto_1578449237001tDR5b_JPEG/20200108110712_lXZiYmIK.jpg?type=f980_654']"
2020 스코다 수퍼브 iV,"['https://imgauto-phinf.pstatic.net/20200108_215/auto_1578447894188q8C19_JPEG/20200108104450_nfoMjCXk.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20200108_295/auto_1578447893378F4TfX_JPEG/20200108104450_PAJKYkap.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20200108_36/auto_1578447895020MlOaB_JPEG/20200108104450_7dsgl84r.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20200108_169/auto_15784478958353luyG_JPEG/20200108104451_QbGXlwzx.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20200108_285/auto_15784478966028cpEP_JPEG/20200108104451_5Qxy7fWx.jpg?type=f980_654']"
2020 스코다 라피드 스페이스백,"['https://imgauto-phinf.pstatic.net/20200317_295/auto_1584420316227U5yLN_JPEG/20200317134512_ze9Q7DtO.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20200317_150/auto_1584420315031QU3PW_JPEG/20200317134512_BeY7Zy1V.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20200317_49/auto_1584420321230HdKTo_JPEG/20200317134520_GnMSB40k.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20200317_159/auto_1584420322142C46Ha_JPEG/20200317134521_7cecmqLG.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20200317_238/auto_1584420313589tpF6k_JPEG/20200317134511_ksnomWj3.jpg?type=f980_654']"
2020 스코다 라피드,"['https://imgauto-phinf.pstatic.net/20191212_174/auto_1576124362672cMzd8_JPEG/20191212131920_lLSNsLI5.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20191212_226/auto_1576124368179eAmiK_JPEG/20191212131921_8x9FdSHH.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20191212_144/auto_1576124368922sLcVX_JPEG/20191212131921_e8PZZUxD.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20191212_231/auto_1576124363637rcpJQ_JPEG/20191212131920_qb45hwtJ.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20191212_290/auto_1576124376078TupKu_JPEG/20191212131934_tU8Bn7md.jpg?type=f980_654']"
2020 스즈키 SX4 크로스 하이브리드,"['https://imgauto-phinf.pstatic.net/20200401_13/auto_1585702517911pv5A4_JPEG/20200401095513_7F9UK0LB.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20200401_233/auto_1585702519237icTFQ_JPEG/20200401095513_D1ekSAHN.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20200401_296/auto_1585702520563e3VOl_JPEG/20200401095514_YgI5Yp57.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20200401_87/auto_1585702521960gPayG_JPEG/20200401095514_3xSovZfi.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20200401_295/auto_1585702523267Eoc3m_JPEG/20200401095514_T1Tg1lAZ.jpg?type=f980_654']"
2020 스바루 포레스터,"['https://imgauto-phinf.pstatic.net/20191205_152/auto_1575531361947cau0z_JPEG/20191205163552_Qx7H4wjq.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20191205_166/auto_1575531356730lDKbT_JPEG/20191205163551_fUfZcg5Q.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20191205_208/auto_1575531353823j1XkV_JPEG/20191205163551_0kL7jrpd.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20191205_153/auto_1575531358425sKUoE_JPEG/20191205163551_pys6LXCd.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20191205_129/auto_1575531360987RmXp1_JPEG/20191205163552_vzo0n0xg.jpg?type=f980_654']"
2020 세아트 타라코 플러그인 하이브리드,"['https://imgauto-phinf.pstatic.net/20201202_156/auto_16068674950119IA6P_JPEG/20201202090453_6zE7Ung3.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20201202_31/auto_1606867496482Wa1Ot_JPEG/20201202090453_gZhWWTSg.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20201202_239/auto_1606867498233j30JW_JPEG/20201202090453_d3ZFMcTK.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20201202_171/auto_1606867499681uiqOt_JPEG/20201202090454_mr3LP77a.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20201202_193/auto_1606867500835fUwff_JPEG/20201202090454_WwjCm1hx.jpg?type=f980_654']"
2020 세아트 아테카,"['https://imgauto-phinf.pstatic.net/20200623_73/auto_1592901150791swqkB_JPEG/20200623173224_vbUl2D2O.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20200623_199/auto_1592901152350mbdIt_JPEG/20200623173225_ZZfNpMBG.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20200623_183/auto_1592901153714lLrPq_JPEG/20200623173225_VxYmLjqQ.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20200623_39/auto_1592901154960A0I9X_JPEG/20200623173225_KP0C0Bq3.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20200623_52/auto_159290115628587KD3_JPEG/20200623173225_IHN9fap9.jpg?type=f980_654']"
2020 세아트 레온 ST,"['https://imgauto-phinf.pstatic.net/20200129_184/auto_1580262648994bYkcH_JPEG/20200129105048_rJmxt49W.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20200129_126/auto_1580262649719eOwav_JPEG/20200129105048_WkVAg2LT.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20200129_251/auto_1580262650449966CJ_JPEG/20200129105048_ErElu2Yx.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20200129_223/auto_1580262655073I2pvQ_JPEG/20200129105054_opXAq9uY.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20200319_113/auto_1584582463908OlOW4_JPEG/20200319104725_Q8tPY41g.jpg?type=f980_654']"
2020 세아트 레온,"['https://imgauto-phinf.pstatic.net/20200129_289/auto_1580264067799wEfpA_JPEG/20200129111425_wYxIjXPW.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20200129_282/auto_1580264066966N60vM_JPEG/20200129111425_RUWG3CNF.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20200129_159/auto_1580264069651oeeFa_JPEG/20200129111426_rMJvQuO9.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20200129_104/auto_1580264070483DKspk_JPEG/20200129111426_mNvNivH5.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20200129_145/auto_1580264074299kOzLI_JPEG/20200129111433_82jw65Tx.jpg?type=f980_654']"
